#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName | EventType
2016p858471|2016-11-13T15:13:34|-41.692|174.203|7.1|GNS|GNS|GNS|2016p858471|M|4.1|GNS|10 km east of Seddon|earthquake
2016p858475|2016-11-13T15:15:54|-41.723|174.304|11.8|GNS|GNS|GNS|2016p858475|M|4.3|GNS|20 km east of Seddon|earthquake
2016p858476|2016-11-13T15:16:31|-41.864|173.924|7.2|GNS|GNS|GNS|2016p858476|M|4.4|GNS|20 km south-west of Seddon|earthquake
2016p858483|2016-11-13T15:19:59|-41.705|174.096|12.4|GNS|GNS|GNS|2016p858483|M|3.5|GNS|Within 5 km of Seddon|earthquake
2016p858486|2016-11-13T15:21:32|-41.776|174.225|13.8|GNS|GNS|GNS|2016p858486|M|4.1|GNS|15 km south-east of Seddon|earthquake
2016p858488|2016-11-13T15:22:39|-41.708|174.211|14.3|GNS|GNS|GNS|2016p858488|M|3.9|GNS|10 km east of Seddon|earthquake
2016p858489|2016-11-13T15:22:55|-42.574|173.127|11.7|GNS|GNS|GNS|2016p858489|M|4.5|GNS|25 km east of Hanmer Springs|earthquake
2016p858492|2016-11-13T15:24:55|-41.768|174.288|9.6|GNS|GNS|GNS|2016p858492|M|4.5|GNS|20 km south-east of Seddon|earthquake
2016p858503|2016-11-13T15:30:24|-42.590|173.168|12.6|GNS|GNS|GNS|2016p858503|M|3.9|GNS|25 km north of Cheviot|earthquake
2016p858508|2016-11-13T15:33:04|-41.790|174.235|7.2|GNS|GNS|GNS|2016p858508|M|5.5|GNS|15 km south-east of Seddon|earthquake
2016p858512|2016-11-13T15:35:17|-42.009|174.053|5.0|GNS|GNS|GNS|2016p858512|M|4.1|GNS|35 km south of Seddon|earthquake
2016p858516|2016-11-13T15:37:51|-42.284|173.629|9.2|GNS|GNS|GNS|2016p858516|M|4.3|GNS|10 km north of Kaikoura|earthquake
2016p858517|2016-11-13T15:38:19|-41.726|174.241|8.8|GNS|GNS|GNS|2016p858517|M|4.8|GNS|15 km south-east of Seddon|earthquake
2016p858522|2016-11-13T15:39:48|-41.720|174.228|5.6|GNS|GNS|GNS|2016p858522|M|3.3|GNS|10 km south-east of Seddon|earthquake
2016p858521|2016-11-13T15:40:07|-42.126|173.673|5.0|GNS|GNS|GNS|2016p858521|M|4.3|GNS|30 km north of Kaikoura|earthquake
2016p858523|2016-11-13T15:41:11|-41.720|174.094|12.6|GNS|GNS|GNS|2016p858523|M|3.8|GNS|5 km south of Seddon|earthquake
2016p858527|2016-11-13T15:43:19|-42.257|173.622|13.6|GNS|GNS|GNS|2016p858527|M|4.7|GNS|15 km north of Kaikoura|earthquake
2016p858529|2016-11-13T15:44:33|-41.823|174.128|10.0|GNS|GNS|GNS|2016p858529|M|4.0|GNS|15 km south of Seddon|earthquake
2016p858532|2016-11-13T15:46:30|-42.655|172.798|9.2|GNS|GNS|GNS|2016p858532|M|4.4|GNS|10 km north of Culverden|earthquake
2016p858533|2016-11-13T15:46:38|-41.720|174.194|13.6|GNS|GNS|GNS|2016p858533|M|3.8|GNS|10 km south-east of Seddon|earthquake
2016p858543|2016-11-13T15:51:58|-41.800|174.207|5.8|GNS|GNS|GNS|2016p858543|M|3.8|GNS|15 km south-east of Seddon|earthquake
2016p858545|2016-11-13T15:52:53|-41.760|174.268|16.4|GNS|GNS|GNS|2016p858545|M|4.1|GNS|15 km south-east of Seddon|earthquake
2016p858547|2016-11-13T15:54:21|-41.710|174.260|8.4|GNS|GNS|GNS|2016p858547|M|3.9|GNS|15 km east of Seddon|earthquake
2016p858549|2016-11-13T15:54:57|-42.427|173.333|4.0|GNS|GNS|GNS|2016p858549|M|4.0|GNS|25 km west of Kaikoura|earthquake
2016p858548|2016-11-13T15:55:02|-41.723|174.187|11.8|GNS|GNS|GNS|2016p858548|M|4.0|GNS|10 km south-east of Seddon|earthquake
2016p858554|2016-11-13T15:58:01|-41.772|174.205|5.8|GNS|GNS|GNS|2016p858554|M|4.5|GNS|15 km south-east of Seddon|earthquake
2016p858555|2016-11-13T15:58:36|-41.802|174.146|7.9|GNS|GNS|GNS|2016p858555|M|4.6|GNS|15 km south-east of Seddon|earthquake
2016p858561|2016-11-13T16:01:44|-42.417|173.760|9.5|GNS|GNS|GNS|2016p858561|M|4.3|GNS|5 km east of Kaikoura|earthquake
2016p858575|2016-11-13T16:08:54|-42.494|173.245|12.4|GNS|GNS|GNS|2016p858575|M|4.1|GNS|30 km east of Hanmer Springs|earthquake
2016p858579|2016-11-13T16:11:00|-41.702|174.210|7.3|GNS|GNS|GNS|2016p858579|M|3.8|GNS|10 km east of Seddon|earthquake
2016p858581|2016-11-13T16:12:21|-42.005|173.962|4.5|GNS|GNS|GNS|2016p858581|M|4.0|GNS|35 km south of Seddon|earthquake
2016p858583|2016-11-13T16:13:24|-42.406|173.922|14.8|GNS|GNS|GNS|2016p858583|M|3.8|GNS|15 km east of Kaikoura|earthquake
2016p858589|2016-11-13T16:16:26|-41.861|173.949|28.1|GNS|GNS|GNS|2016p858589|M|3.9|GNS|20 km south-west of Seddon|earthquake
2016p858590|2016-11-13T16:16:58|-41.648|174.373|7.0|GNS|GNS|GNS|2016p858590|M|3.7|GNS|25 km east of Seddon|earthquake
2016p858596|2016-11-13T16:20:08|-41.677|174.417|5.0|GNS|GNS|GNS|2016p858596|M|3.6|GNS|25 km east of Seddon|earthquake
2016p858599|2016-11-13T16:21:58|-41.685|174.247|5.1|GNS|GNS|GNS|2016p858599|M|4.2|GNS|10 km east of Seddon|earthquake
2016p858603|2016-11-13T16:23:46|-41.975|174.040|10.0|GNS|GNS|GNS|2016p858603|M|4.7|GNS|30 km south of Seddon|earthquake
2016p858612|2016-11-13T16:28:40|-42.616|173.050|11.2|GNS|GNS|GNS|2016p858612|M|3.1|GNS|20 km south-east of Hanmer Springs|earthquake
2016p858616|2016-11-13T16:28:47|-41.612|174.195|9.8|GNS|GNS|GNS|2016p858616|M|3.1|GNS|10 km north-east of Seddon|earthquake
2016p858613|2016-11-13T16:29:25|-41.806|174.259|7.5|GNS|GNS|GNS|2016p858613|M|3.7|GNS|20 km south-east of Seddon|earthquake
2016p858614|2016-11-13T16:29:55|-41.837|174.305|9.9|GNS|GNS|GNS|2016p858614|M|3.7|GNS|25 km south-east of Seddon|earthquake
2016p858618|2016-11-13T16:31:45|-42.290|173.713|5.0|GNS|GNS|GNS|2016p858618|M|4.0|GNS|10 km north of Kaikoura|earthquake
2016p858622|2016-11-13T16:33:48|-41.800|174.158|13.1|GNS|GNS|GNS|2016p858622|M|3.5|GNS|15 km south-east of Seddon|earthquake
2016p858623|2016-11-13T16:34:26|-42.406|174.259|12.0|GNS|GNS|GNS|2016p858623|M|4.1|GNS|45 km east of Kaikoura|earthquake
2016p858626|2016-11-13T16:36:18|-41.715|174.247|11.0|GNS|GNS|GNS|2016p858626|M|4.3|GNS|15 km east of Seddon|earthquake
2016p858640|2016-11-13T16:43:15|-41.970|173.898|5.0|GNS|GNS|GNS|2016p858640|M|3.0|GNS|35 km south-west of Seddon|earthquake
2016p858641|2016-11-13T16:44:03|-41.992|174.097|6.3|GNS|GNS|GNS|2016p858641|M|4.0|GNS|35 km south of Seddon|earthquake
2016p858647|2016-11-13T16:46:20|-41.820|174.356|6.6|GNS|GNS|GNS|2016p858647|M|3.5|GNS|25 km south-east of Seddon|earthquake
2016p858645|2016-11-13T16:46:30|-41.964|174.045|5.5|GNS|GNS|GNS|2016p858645|M|4.6|GNS|30 km south of Seddon|earthquake
2016p858649|2016-11-13T16:48:05|-41.683|174.144|5.0|GNS|GNS|GNS|2016p858649|M|3.7|GNS|5 km east of Seddon|earthquake
2016p858651|2016-11-13T16:49:40|-42.585|173.465|13.0|GNS|GNS|GNS|2016p858651|M|3.8|GNS|25 km south-west of Kaikoura|earthquake
2016p858653|2016-11-13T16:50:31|-41.678|174.213|5.0|GNS|GNS|GNS|2016p858653|M|3.5|GNS|10 km east of Seddon|earthquake
2016p858655|2016-11-13T16:51:35|-41.708|173.981|11.6|GNS|GNS|GNS|2016p858655|M|3.2|GNS|5 km south-west of Seddon|earthquake
2016p858658|2016-11-13T16:53:20|-41.712|174.287|10.5|GNS|GNS|GNS|2016p858658|M|4.4|GNS|15 km east of Seddon|earthquake
2016p858668|2016-11-13T16:58:45|-42.311|173.995|22.4|GNS|GNS|GNS|2016p858668|M|3.5|GNS|25 km east of Kaikoura|earthquake
2016p858667|2016-11-13T16:59:26|-41.707|174.117|18.1|GNS|GNS|GNS|2016p858667|M|3.4|GNS|5 km south-east of Seddon|earthquake
2016p858672|2016-11-13T17:00:51|-42.529|173.127|14.3|GNS|GNS|GNS|2016p858672|M|3.6|GNS|20 km east of Hanmer Springs|earthquake
2016p858673|2016-11-13T17:01:20|-42.349|173.601|18.3|GNS|GNS|GNS|2016p858673|M|4.0|GNS|5 km north-west of Kaikoura|earthquake
2016p858678|2016-11-13T17:04:17|-42.488|173.520|6.2|GNS|GNS|GNS|2016p858678|M|4.1|GNS|15 km south-west of Kaikoura|earthquake
2016p858680|2016-11-13T17:04:53|-41.759|174.306|11.6|GNS|GNS|GNS|2016p858680|M|3.7|GNS|20 km south-east of Seddon|earthquake
2016p858681|2016-11-13T17:05:32|-42.681|172.788|7.9|GNS|GNS|GNS|2016p858681|M|4.0|GNS|10 km north-west of Culverden|earthquake
2016p858684|2016-11-13T17:07:13|-42.414|173.564|18.7|GNS|GNS|GNS|2016p858684|M|4.5|GNS|5 km west of Kaikoura|earthquake
2016p858687|2016-11-13T17:08:40|-41.823|174.040|15.9|GNS|GNS|GNS|2016p858687|M|4.1|GNS|15 km south of Seddon|earthquake
2016p858691|2016-11-13T17:10:41|-42.663|172.741|11.9|GNS|GNS|GNS|2016p858691|M|3.9|GNS|15 km north-west of Culverden|earthquake
2016p858695|2016-11-13T17:10:51|-41.907|174.018|14.8|GNS|GNS|GNS|2016p858695|M|3.8|GNS|25 km south of Seddon|earthquake
2016p858698|2016-11-13T17:13:42|-42.022|173.709|5.0|GNS|GNS|GNS|2016p858698|M|3.4|GNS|40 km north of Kaikoura|earthquake
2016p858697|2016-11-13T17:14:13|-41.865|173.967|6.9|GNS|GNS|GNS|2016p858697|M|3.6|GNS|20 km south of Seddon|earthquake
2016p858699|2016-11-13T17:15:13|-42.273|173.547|6.5|GNS|GNS|GNS|2016p858699|M|3.7|GNS|15 km north-west of Kaikoura|earthquake
2016p858703|2016-11-13T17:17:11|-42.456|173.196|8.4|GNS|GNS|GNS|2016p858703|M|4.0|GNS|30 km east of Hanmer Springs|earthquake
2016p858704|2016-11-13T17:17:39|-42.517|173.798|5.0|GNS|GNS|GNS|2016p858704|M|5.1|GNS|15 km south-east of Kaikoura|earthquake
2016p858708|2016-11-13T17:19:42|-41.782|174.178|7.0|GNS|GNS|GNS|2016p858708|M|3.7|GNS|15 km south-east of Seddon|earthquake
2016p858710|2016-11-13T17:20:58|-42.241|173.683|8.7|GNS|GNS|GNS|2016p858710|M|4.1|GNS|15 km north of Kaikoura|earthquake
2016p858716|2016-11-13T17:24:24|-41.700|174.315|7.5|GNS|GNS|GNS|2016p858716|M|4.1|GNS|20 km east of Seddon|earthquake
2016p858718|2016-11-13T17:24:39|-41.742|174.309|5.9|GNS|GNS|GNS|2016p858718|M|4.3|GNS|20 km east of Seddon|earthquake
2016p858724|2016-11-13T17:28:21|-41.697|174.152|7.0|GNS|GNS|GNS|2016p858724|M|3.5|GNS|5 km south-east of Seddon|earthquake
2016p858725|2016-11-13T17:28:48|-42.537|173.908|5.0|GNS|GNS|GNS|2016p858725|M|4.7|GNS|20 km south-east of Kaikoura|earthquake
2016p858728|2016-11-13T17:30:32|-41.680|174.275|9.1|GNS|GNS|GNS|2016p858728|M|4.1|GNS|15 km east of Seddon|earthquake
2016p858737|2016-11-13T17:35:16|-41.697|174.181|6.3|GNS|GNS|GNS|2016p858737|M|3.7|GNS|5 km east of Seddon|earthquake
2016p858738|2016-11-13T17:35:52|-41.723|174.262|5.8|GNS|GNS|GNS|2016p858738|M|3.6|GNS|15 km east of Seddon|earthquake
2016p858740|2016-11-13T17:36:56|-41.797|174.228|6.3|GNS|GNS|GNS|2016p858740|M|3.9|GNS|15 km south-east of Seddon|earthquake
2016p858742|2016-11-13T17:38:06|-42.478|173.644|5.0|GNS|GNS|GNS|2016p858742|M|3.9|GNS|5 km south of Kaikoura|earthquake
2016p858745|2016-11-13T17:38:59|-42.456|173.157|12.1|GNS|GNS|GNS|2016p858745|M|4.0|GNS|25 km east of Hanmer Springs|earthquake
2016p858744|2016-11-13T17:39:00|-41.731|174.287|12.3|GNS|GNS|GNS|2016p858744|M|4.6|GNS|15 km east of Seddon|earthquake
2016p858747|2016-11-13T17:39:28|-42.253|173.475|3.3|GNS|GNS|GNS|2016p858747|M|4.8|GNS|20 km north-west of Kaikoura|earthquake
2016p858749|2016-11-13T17:41:39|-42.196|173.632|13.5|GNS|GNS|GNS|2016p858749|M|4.2|GNS|20 km north of Kaikoura|earthquake
2016p858751|2016-11-13T17:42:16|-42.222|173.559|10.6|GNS|GNS|GNS|2016p858751|M|4.2|GNS|20 km north-west of Kaikoura|earthquake
2016p858752|2016-11-13T17:42:50|-42.349|174.021|12.0|GNS|GNS|GNS|2016p858752|M|4.6|GNS|25 km east of Kaikoura|earthquake
2016p858759|2016-11-13T17:47:18|-42.355|173.726|5.0|GNS|GNS|GNS|2016p858759|M|3.8|GNS|5 km north-east of Kaikoura|earthquake
2016p858763|2016-11-13T17:49:07|-42.665|172.823|8.9|GNS|GNS|GNS|2016p858763|M|3.4|GNS|10 km north of Culverden|earthquake
2016p858764|2016-11-13T17:49:38|-42.068|173.726|7.1|GNS|GNS|GNS|2016p858764|M|3.7|GNS|35 km north of Kaikoura|earthquake
2016p858766|2016-11-13T17:51:00|-41.727|174.238|7.9|GNS|GNS|GNS|2016p858766|M|3.4|GNS|15 km south-east of Seddon|earthquake
2016p858767|2016-11-13T17:51:28|-42.048|173.800|5.0|GNS|GNS|GNS|2016p858767|M|3.7|GNS|40 km north of Kaikoura|earthquake
2016p858769|2016-11-13T17:52:31|-42.264|173.873|15.8|GNS|GNS|GNS|2016p858769|M|4.0|GNS|20 km north-east of Kaikoura|earthquake
2016p858772|2016-11-13T17:54:15|-42.347|173.529|7.5|GNS|GNS|GNS|2016p858772|M|3.9|GNS|10 km north-west of Kaikoura|earthquake
2016p858784|2016-11-13T17:57:50|-41.710|174.257|5.2|GNS|GNS|GNS|2016p858784|M|3.7|GNS|15 km east of Seddon|earthquake
2016p858781|2016-11-13T17:58:32|-42.002|173.676|4.8|GNS|GNS|GNS|2016p858781|M|4.0|GNS|40 km north of Kaikoura|earthquake
2016p858783|2016-11-13T18:00:20|-41.891|174.014|9.0|GNS|GNS|GNS|2016p858783|M|3.8|GNS|20 km south of Seddon|earthquake
2016p858788|2016-11-13T18:02:47|-41.786|174.275|14.2|GNS|GNS|GNS|2016p858788|M|4.7|GNS|20 km south-east of Seddon|earthquake
2016p858792|2016-11-13T18:04:24|-41.701|174.269|9.4|GNS|GNS|GNS|2016p858792|M|4.3|GNS|15 km east of Seddon|earthquake
2016p858793|2016-11-13T18:04:50|-42.172|173.885|4.9|GNS|GNS|GNS|2016p858793|M|4.0|GNS|30 km north-east of Kaikoura|earthquake
2016p858796|2016-11-13T18:06:52|-41.706|174.224|15.4|GNS|GNS|GNS|2016p858796|M|3.1|GNS|10 km east of Seddon|earthquake
2016p858797|2016-11-13T18:06:56|-42.620|172.855|8.4|GNS|GNS|GNS|2016p858797|M|3.3|GNS|10 km south of Hanmer Springs|earthquake
2016p858798|2016-11-13T18:08:05|-42.344|174.028|23.4|GNS|GNS|GNS|2016p858798|M|4.0|GNS|25 km east of Kaikoura|earthquake
2016p858799|2016-11-13T18:08:56|-41.678|174.217|8.7|GNS|GNS|GNS|2016p858799|M|3.3|GNS|10 km east of Seddon|earthquake
2016p858803|2016-11-13T18:10:27|-42.695|172.923|7.4|GNS|GNS|GNS|2016p858803|M|4.7|GNS|10 km north-east of Culverden|earthquake
2016p858811|2016-11-13T18:14:56|-42.129|173.800|11.0|GNS|GNS|GNS|2016p858811|M|4.3|GNS|30 km north of Kaikoura|earthquake
2016p858812|2016-11-13T18:15:24|-41.693|174.279|11.1|GNS|GNS|GNS|2016p858812|M|3.9|GNS|15 km east of Seddon|earthquake
2016p858814|2016-11-13T18:16:04|-42.480|173.190|12.9|GNS|GNS|GNS|2016p858814|M|3.8|GNS|25 km east of Hanmer Springs|earthquake
2016p858815|2016-11-13T18:16:37|-42.554|173.184|5.0|GNS|GNS|GNS|2016p858815|M|4.8|GNS|25 km east of Hanmer Springs|earthquake
2016p858818|2016-11-13T18:18:03|-41.817|174.234|5.0|GNS|GNS|GNS|2016p858818|M|4.3|GNS|20 km south-east of Seddon|earthquake
2016p858822|2016-11-13T18:20:54|-42.696|172.929|10.0|GNS|GNS|GNS|2016p858822|M|3.6|GNS|10 km north-east of Culverden|earthquake
2016p858824|2016-11-13T18:21:36|-41.723|174.342|4.5|GNS|GNS|GNS|2016p858824|M|4.5|GNS|20 km east of Seddon|earthquake
2016p858825|2016-11-13T18:22:12|-41.904|174.086|9.4|GNS|GNS|GNS|2016p858825|M|4.0|GNS|25 km south of Seddon|earthquake
2016p858827|2016-11-13T18:23:32|-41.770|174.340|12.0|GNS|GNS|GNS|2016p858827|M|3.7|GNS|25 km south-east of Seddon|earthquake
2016p858828|2016-11-13T18:23:53|-41.822|174.019|14.2|GNS|GNS|GNS|2016p858828|M|4.6|GNS|15 km south of Seddon|earthquake
2016p858834|2016-11-13T18:26:50|-41.510|174.301|5.0|GNS|GNS|GNS|2016p858834|M|3.2|GNS|25 km north-east of Seddon|earthquake
2016p858835|2016-11-13T18:27:40|-42.485|173.980|12.0|GNS|GNS|GNS|2016p858835|M|3.5|GNS|25 km east of Kaikoura|earthquake
2016p858839|2016-11-13T18:29:34|-41.702|174.270|10.2|GNS|GNS|GNS|2016p858839|M|3.8|GNS|15 km east of Seddon|earthquake
2016p858841|2016-11-13T18:30:00|-42.148|173.675|5.0|GNS|GNS|GNS|2016p858841|M|4.1|GNS|25 km north of Kaikoura|earthquake
2016p858842|2016-11-13T18:31:00|-41.691|174.286|5.0|GNS|GNS|GNS|2016p858842|M|3.8|GNS|15 km east of Seddon|earthquake
2016p858843|2016-11-13T18:31:04|-41.772|174.305|5.0|GNS|GNS|GNS|2016p858843|M|4.0|GNS|20 km south-east of Seddon|earthquake
2016p858844|2016-11-13T18:32:30|-42.101|173.780|5.0|GNS|GNS|GNS|2016p858844|M|3.6|GNS|30 km north of Kaikoura|earthquake
2016p858845|2016-11-13T18:32:48|-42.270|173.599|14.9|GNS|GNS|GNS|2016p858845|M|3.8|GNS|15 km north-west of Kaikoura|earthquake
2016p858848|2016-11-13T18:34:27|-41.776|174.180|13.3|GNS|GNS|GNS|2016p858848|M|5.2|GNS|10 km south-east of Seddon|earthquake
2016p858860|2016-11-13T18:39:21|-42.594|173.083|8.2|GNS|GNS|GNS|2016p858860|M|2.5|GNS|20 km east of Hanmer Springs|earthquake
2016p858858|2016-11-13T18:39:45|-42.375|173.514|13.5|GNS|GNS|GNS|2016p858858|M|4.5|GNS|10 km west of Kaikoura|earthquake
2016p858859|2016-11-13T18:40:29|-41.709|174.209|15.0|GNS|GNS|GNS|2016p858859|M|3.9|GNS|10 km east of Seddon|earthquake
2016p858864|2016-11-13T18:42:45|-42.200|173.644|5.0|GNS|GNS|GNS|2016p858864|M|3.8|GNS|20 km north of Kaikoura|earthquake
2016p858867|2016-11-13T18:44:34|-42.207|173.604|5.0|GNS|GNS|GNS|2016p858867|M|3.9|GNS|20 km north of Kaikoura|earthquake
2016p858871|2016-11-13T18:47:01|-42.563|173.239|15.1|GNS|GNS|GNS|2016p858871|M|3.7|GNS|25 km north of Cheviot|earthquake
2016p858875|2016-11-13T18:48:52|-42.665|172.798|11.2|GNS|GNS|GNS|2016p858875|M|3.4|GNS|10 km north of Culverden|earthquake
2016p858876|2016-11-13T18:49:25|-41.971|174.032|5.8|GNS|GNS|GNS|2016p858876|M|4.7|GNS|30 km south of Seddon|earthquake
2016p858884|2016-11-13T18:53:54|-42.475|173.181|5.0|GNS|GNS|GNS|2016p858884|M|3.5|GNS|25 km east of Hanmer Springs|earthquake
2016p858885|2016-11-13T18:54:20|-41.830|174.225|5.0|GNS|GNS|GNS|2016p858885|M|3.2|GNS|20 km south-east of Seddon|earthquake
2016p858886|2016-11-13T18:55:35|-41.838|174.065|11.1|GNS|GNS|GNS|2016p858886|M|3.0|GNS|15 km south of Seddon|earthquake
2016p858890|2016-11-13T18:56:49|-42.416|173.814|5.0|GNS|GNS|GNS|2016p858890|M|3.8|GNS|10 km east of Kaikoura|earthquake
2016p858892|2016-11-13T18:57:00|-41.702|174.221|12.3|GNS|GNS|GNS|2016p858892|M|3.4|GNS|10 km east of Seddon|earthquake
2016p858894|2016-11-13T18:58:45|-41.803|174.161|14.6|GNS|GNS|GNS|2016p858894|M|3.8|GNS|15 km south-east of Seddon|earthquake
2016p858895|2016-11-13T18:59:09|-42.343|173.895|14.7|GNS|GNS|GNS|2016p858895|M|5.4|GNS|15 km east of Kaikoura|earthquake
2016p858896|2016-11-13T18:59:55|-41.708|174.287|6.6|GNS|GNS|GNS|2016p858896|M|5.3|GNS|15 km east of Seddon|earthquake
2016p858906|2016-11-13T19:03:47|-42.337|173.658|5.0|GNS|GNS|GNS|2016p858906|M|3.6|GNS|5 km north of Kaikoura|earthquake
2016p858904|2016-11-13T19:04:36|-42.452|173.247|8.1|GNS|GNS|GNS|2016p858904|M|4.1|GNS|35 km east of Hanmer Springs|earthquake
2016p858905|2016-11-13T19:05:23|-41.677|174.275|11.9|GNS|GNS|GNS|2016p858905|M|4.1|GNS|15 km east of Seddon|earthquake
2016p858910|2016-11-13T19:07:40|-42.558|173.341|14.4|GNS|GNS|GNS|2016p858910|M|4.6|GNS|25 km north of Cheviot|earthquake
2016p858913|2016-11-13T19:09:14|-41.695|174.158|9.5|GNS|GNS|GNS|2016p858913|M|4.0|GNS|5 km east of Seddon|earthquake
2016p858915|2016-11-13T19:09:29|-41.677|174.303|6.3|GNS|GNS|GNS|2016p858915|M|4.9|GNS|15 km east of Seddon|earthquake
2016p858917|2016-11-13T19:11:27|-42.261|173.673|8.3|GNS|GNS|GNS|2016p858917|M|4.2|GNS|15 km north of Kaikoura|earthquake
2016p858920|2016-11-13T19:12:40|-41.730|174.208|7.4|GNS|GNS|GNS|2016p858920|M|4.2|GNS|10 km south-east of Seddon|earthquake
2016p858924|2016-11-13T19:15:02|-41.884|174.038|8.7|GNS|GNS|GNS|2016p858924|M|4.0|GNS|20 km south of Seddon|earthquake
2016p858925|2016-11-13T19:15:09|-42.360|173.781|15.3|GNS|GNS|GNS|2016p858925|M|3.7|GNS|5 km north-east of Kaikoura|earthquake
2016p858930|2016-11-13T19:15:50|-41.731|174.287|9.6|GNS|GNS|GNS|2016p858930|M|3.9|GNS|15 km east of Seddon|earthquake
2016p858929|2016-11-13T19:17:57|-41.730|174.183|12.5|GNS|GNS|GNS|2016p858929|M|3.4|GNS|10 km south-east of Seddon|earthquake
2016p858933|2016-11-13T19:19:50|-41.777|174.153|8.9|GNS|GNS|GNS|2016p858933|M|2.9|GNS|10 km south-east of Seddon|earthquake
2016p858934|2016-11-13T19:20:20|-42.646|172.864|5.3|GNS|GNS|GNS|2016p858934|M|3.1|GNS|10 km south of Hanmer Springs|earthquake
2016p858937|2016-11-13T19:22:04|-41.723|174.301|6.9|GNS|GNS|GNS|2016p858937|M|4.2|GNS|20 km east of Seddon|earthquake
2016p858941|2016-11-13T19:23:59|-42.593|172.806|3.5|GNS|GNS|GNS|2016p858941|M|3.5|GNS|5 km south of Hanmer Springs|earthquake
2016p858943|2016-11-13T19:25:07|-42.328|173.914|12.0|GNS|GNS|GNS|2016p858943|M|4.1|GNS|20 km north-east of Kaikoura|earthquake
2016p858950|2016-11-13T19:28:44|-41.765|174.336|5.5|GNS|GNS|GNS|2016p858950|M|4.2|GNS|20 km south-east of Seddon|earthquake
2016p858951|2016-11-13T19:28:56|-42.364|174.019|5.0|GNS|GNS|GNS|2016p858951|M|5.6|GNS|25 km east of Kaikoura|earthquake
2016p858954|2016-11-13T19:31:11|-42.332|174.061|12.0|GNS|GNS|GNS|2016p858954|M|4.7|GNS|30 km east of Kaikoura|earthquake
2016p858957|2016-11-13T19:32:44|-42.170|174.016|2.0|GNS|GNS|GNS|2016p858957|M|4.6|GNS|35 km north-east of Kaikoura|earthquake
2016p858968|2016-11-13T19:38:09|-41.699|174.289|10.8|GNS|GNS|GNS|2016p858968|M|4.8|GNS|15 km east of Seddon|earthquake
2016p858975|2016-11-13T19:42:12|-42.660|172.849|13.6|GNS|GNS|GNS|2016p858975|M|3.7|GNS|10 km north of Culverden|earthquake
2016p858977|2016-11-13T19:43:15|-42.513|173.204|7.4|GNS|GNS|GNS|2016p858977|M|3.8|GNS|30 km east of Hanmer Springs|earthquake
2016p858981|2016-11-13T19:44:51|-42.646|173.086|5.1|GNS|GNS|GNS|2016p858981|M|3.8|GNS|20 km north-east of Culverden|earthquake
2016p858980|2016-11-13T19:44:53|-41.790|174.112|10.5|GNS|GNS|GNS|2016p858980|M|3.3|GNS|10 km south of Seddon|earthquake
2016p858983|2016-11-13T19:46:32|-41.719|174.147|9.5|GNS|GNS|GNS|2016p858983|M|3.0|GNS|5 km south-east of Seddon|earthquake
2016p858984|2016-11-13T19:46:52|-41.844|174.145|15.6|GNS|GNS|GNS|2016p858984|M|3.3|GNS|20 km south of Seddon|earthquake
2016p858986|2016-11-13T19:48:08|-41.709|174.244|9.9|GNS|GNS|GNS|2016p858986|M|3.7|GNS|15 km east of Seddon|earthquake
2016p858988|2016-11-13T19:48:53|-41.763|174.326|7.2|GNS|GNS|GNS|2016p858988|M|3.8|GNS|20 km south-east of Seddon|earthquake
2016p858993|2016-11-13T19:51:52|-41.705|174.318|5.0|GNS|GNS|GNS|2016p858993|M|3.0|GNS|20 km east of Seddon|earthquake
2016p858994|2016-11-13T19:52:40|-41.687|174.219|12.4|GNS|GNS|GNS|2016p858994|M|3.5|GNS|10 km east of Seddon|earthquake
2016p859001|2016-11-13T19:55:54|-41.693|174.272|7.0|GNS|GNS|GNS|2016p859001|M|3.9|GNS|15 km east of Seddon|earthquake
2016p859004|2016-11-13T19:57:53|-41.815|174.099|8.0|GNS|GNS|GNS|2016p859004|M|3.3|GNS|15 km south of Seddon|earthquake
2016p859005|2016-11-13T19:58:22|-42.233|173.528|13.0|GNS|GNS|GNS|2016p859005|M|3.6|GNS|20 km north-west of Kaikoura|earthquake
2016p859010|2016-11-13T20:01:06|-42.337|173.847|15.6|GNS|GNS|GNS|2016p859010|M|3.6|GNS|15 km north-east of Kaikoura|earthquake
2016p859013|2016-11-13T20:02:11|-41.919|174.031|12.5|GNS|GNS|GNS|2016p859013|M|3.5|GNS|25 km south of Seddon|earthquake
2016p859014|2016-11-13T20:03:10|-41.700|174.215|9.1|GNS|GNS|GNS|2016p859014|M|4.0|GNS|10 km east of Seddon|earthquake
2016p859016|2016-11-13T20:03:11|-42.535|173.144|5.0|GNS|GNS|GNS|2016p859016|M|3.6|GNS|25 km east of Hanmer Springs|earthquake
2016p859021|2016-11-13T20:06:36|-41.687|174.272|11.2|GNS|GNS|GNS|2016p859021|M|3.5|GNS|15 km east of Seddon|earthquake
2016p859022|2016-11-13T20:07:08|-42.058|173.667|5.0|GNS|GNS|GNS|2016p859022|M|4.0|GNS|35 km north of Kaikoura|earthquake
